,UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
553,Amogh अमोघ اموگ,@Amogh94913358,2023-01-15T11:31:02.000Z,"Amogh अमोघ اموگ
@Amogh94913358
·
15 Jan","This is a good piece from ⁦
@PChidambaram_IN
⁩,similarly senior congress leader should write on vital issues like this. A similar op-Ed by ⁦
@Jairam_Ramesh
⁩ on #joshimath.parallel view on vital issue country is facing in economy, defence, environment and so on shud help.
2
2
100",,,2,2,['https://pbs.twimg.com/media/FmgpWxTWAAADizn?format=jpg&name=small'],https://twitter.com/Amogh94913358/status/1614585950885105664
554,Pankhuri Pathak पंखुड़ी पाठक پنکھڑی,@pankhuripathak,2023-01-15T17:05:24.000Z,"Pankhuri Pathak पंखुड़ी पाठक پنکھڑی
@pankhuripathak
·
15 Jan","This is terrible.
@pushkardhami
 & Govt of Uttarakhand must ensure rehabilitation of these animal. 
@pfaindia
 @Manekagandhibjp
 ji kindly step in. This is a major crisis.
@PetaIndia
 
All animal lovers must raise their voice for these poor abandoned animals of #Joshimath .
जनरल नरभक्षी™
@GDnarbhakshi
·
15 Jan
Residents of the beleaguered #Joshimath town in Uttarakhand are forced with heavy hearts to leave behind their pets as they move out of houses marked as unsafe.These pets are now on streets
Kindly lend helping hands for these poor animals
@foundation_pets @pets
@peta
4
14
48
1,543",🏹 🚜,4,14,48,"['https://pbs.twimg.com/profile_images/1276501096492527617/gt85pjtW_mini.jpg', 'https://pbs.twimg.com/media/FmhUk3DaUAAokmf?format=jpg&name=small', 'https://pbs.twimg.com/media/FmhUlNNaMAERug_?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FmhUln6agAE8s4l?format=jpg&name=360x360']",https://twitter.com/pankhuripathak/status/1614670097066622981
555,I_Speaks,@Profilo_Indiano,2023-01-15T09:38:40.000Z,"I_Speaks
@Profilo_Indiano
·
15 Jan","#Joshimath is talking point in Mainstream media because Hindus are going to suffer.
1
3
113",,,1,3,[],https://twitter.com/Profilo_Indiano/status/1614557672426160128
556,Praveen Dalal,@IMPraveenDalal,2023-01-15T08:26:20.000Z,"Praveen Dalal
@IMPraveenDalal
·
15 Jan","#JoshimathCrisis: #ClimateLockdowns and #NationalEmergency would be imposed in India using #GlobalWarming hoaxes and creating man made disasters like #Joshimath. #ModiGovt has waged a war against #Hindus, religion and #Gods. #DigitalIndia #Hindu 
@_Perry4Law
 @_PTLB
 @FreedomMyths
13
15
137",,,13,15,['https://pbs.twimg.com/media/Fmf_CUBXEAEpHBh?format=png&name=small'],https://twitter.com/IMPraveenDalal/status/1614539467418632192
557,News18,@CNNnews18,2023-01-15T12:01:12.000Z,"News18
@CNNnews18
·
15 Jan","#JoshimathSinking | Can #Joshimath be saved? 
@nikhil_lakhwani
 brings #groundreport of over 50 houses being cracked #WATCH

Join the broadcast with 
@GrihaAtul
7:31
571 views
1
2
2
2,331",,1,2,2,[],https://twitter.com/CNNnews18/status/1614593538787778560
558,Read Selective,@ReadSelectives,2023-01-15T07:23:31.000Z,"Read Selective
@ReadSelectives
·
15 Jan","Top Stories 15 January 2023

For Complete Curated News Follow http://ReadSelective.com
.
.
#BidenClassifiedDocuments #UnitedStates #ChinaCovid #PakistanEconomy #IndianArmy #IndianCricketTeam #COVID19 #autoexpo23 #MissUniverse #NarendraModi #Elections2023 #Elections #Joshimath
2
259",,,2,,['https://pbs.twimg.com/ext_tw_video_thumb/1614523518867353600/pu/img/AIDw63gusAVgbzwH.jpg'],https://twitter.com/ReadSelectives/status/1614523658944544768
559,Legally Speaking,@legallyspking,2023-01-15T04:30:30.000Z,"Legally Speaking
@legallyspking
·
15 Jan","Joshimath Tragedy: Petition to be Heard on Monday by Three Judge Bench Headed by CJI
@Ashish_sinhaa
#Joshimath #JoshimathIsSinking #JoshimathLandslide #SaveJoshimath 

https://legallyspeakings.com/legally-speaking/suprem-court/joshimath-tragedy-petition-to-be-heard-on-monday-by-three-judge-bench-headed-by-cji/…
58",,,,,['https://pbs.twimg.com/media/FmcOeYTaYAIxbJH?format=png&name=small'],https://twitter.com/legallyspking/status/1614480118608445443
560,DoNotFoolYourself,@fool_do,2023-01-15T12:06:54.000Z,"DoNotFoolYourself
@fool_do
·
15 Jan","The government answers to no one, lives in its own bubble, quashes dissent, discussion, free exchange of ideas, checks and balances, silences anyone at will including institutions & media which are best left to function independently without political pressures. #ISRO #Joshimath
90",,,,,[],https://twitter.com/fool_do/status/1614594974208741376
561,Mona Ambegaonkar,@MonaAmbegaonkar,2023-01-15T08:05:51.000Z,"Mona Ambegaonkar
@MonaAmbegaonkar
·
15 Jan","#Joshimath of the east, #Darjeeling Vikaas is Vinaash.
The Times Of India
@timesofindia
·
15 Jan
Ground is slipping under #Darjeeling’s growing feet 

Darjeeling’s landslide-prone terrain is not suitable for heavy road and railway projects

http://toi.in/TamRpY/a24gk
1
4
11
649",,1,4,11,['https://pbs.twimg.com/profile_images/1559870809619189760/rYxcKbRW_mini.jpg'],https://twitter.com/MonaAmbegaonkar/status/1614534311356628992
562,flawed one,@theflawedonee,2023-01-15T05:37:29.000Z,"flawed one
@theflawedonee
·
15 Jan","that they’ve censored ISRO’s reports on #Joshimath and mainstream media is gonna portray it as the regular affairs just kills all your hope.

like it was basic shit, they don’t even want that become a public knowledge.
2
61",,,,2,[],https://twitter.com/theflawedonee/status/1614496973373206528
563,Mabrin Batliwalla,@MabrinB,2023-01-15T11:37:07.000Z,"Mabrin Batliwalla
@MabrinB
·
15 Jan","#JoshimathIsSinking 
#GodiMedia is being gagged;as also the print/electronic media/SM.
GOVT running scared?
#Joshimath is a man-made disaster&perceived to be a natural one.
Brutal cover-up by a shameless #BJP Govt,at the Centre&the State.
#Hindutva /temple politics haunting them?
ਅਦਨਾਨ ਅਲੀ ਖਾਨ ( عدنان علی خان )
@AdnanAliKhan555
·
15 Jan
Sab chup karaa diye … bass Abdul thikaane lagaana hai …
5
7
300",,,5,7,"['https://pbs.twimg.com/profile_images/1608363124184469504/dNc0rSV6_mini.jpg', 'https://pbs.twimg.com/media/FmgWE3VaEAUXTca?format=jpg&name=small']",https://twitter.com/MabrinB/status/1614587480820551681
564,Brij Dwivedi,@Brij17g,2023-01-16T09:20:36.000Z,"Brij Dwivedi
@Brij17g
·
16 Jan","Supreme Court refuses to entertain plea seeking its intervention to declare crisis in Uttarakhand's Joshimath a national disaster. 

#Joshimath #SupremeCourt
1
2
16
522",,1,2,16,[],https://twitter.com/Brij17g/status/1614915513423122432
565,Manu,@mshahi0024,2023-01-16T14:27:24.000Z,"Manu
@mshahi0024
·
16 Jan","Just like Mass lockdown Xodus, COVID mass death's due to Oxygen & recent Morbi deaths, Modi govt along with BJP State govt has successfully suppressed the news & voice of #Joshimath, seems to avoid giving Compensation or Proper rehabilitation?

#JoshimathSubsidence
1
9
21
446",💕,1,9,21,[],https://twitter.com/mshahi0024/status/1614992723160989697
566,Vishwa Mohan,@vishwamTOI,2023-01-16T05:26:21.000Z,"Vishwa Mohan
@vishwamTOI
·
16 Jan","TOI Edit 
@TOIOpinion
: 
Share, Don’t Gag
NDMA edict to govt scientists on not talking about Joshimath will help no one, including government
#Joshimathcrisis #JoshimathIsSinking #Joshimath
1
16
28
1,916",,1,16,28,['https://pbs.twimg.com/media/FmkfeByaYAI386i?format=jpg&name=small'],https://twitter.com/vishwamTOI/status/1614856563000475649
567,Gladiator,@Sandhu_Lawyer,2023-01-16T11:51:58.000Z,"Gladiator
@Sandhu_Lawyer
·
16 Jan","Sikhs never disappoint.
#Joshimath
2:20
26 views
1
68",,1,,,['https://pbs.twimg.com/ext_tw_video_thumb/1614953475045224450/pu/img/3k5ZXDDs4JmIqoaA.jpg'],https://twitter.com/Sandhu_Lawyer/status/1614953606205313026
568,BIJOY BANERJEE,@BIJOY_AITC,2023-01-16T03:42:29.000Z,"BIJOY BANERJEE
@BIJOY_AITC
·
16 Jan","'Talibani-Farman' issued against Joshi Math's truth... Media coverage' OFF

Name of development of #Joshimath, 25 thousand families are HOMELESS, 

Tourism centers will be built for #Modiji's friends' hotel & resort business

#ShameOnBJPGovt
#JoshimathIsSinking
1
2
93",❓,,1,2,['https://pbs.twimg.com/ext_tw_video_thumb/1614830359983853568/pu/img/gkrygTaMqN0J5kCF.jpg'],https://twitter.com/BIJOY_AITC/status/1614830421442953217
569,Mooha Swartz,@CyberAnonymous,2023-01-16T08:37:15.000Z,"Mooha Swartz
@CyberAnonymous
·
16 Jan","timesofindia: 'More than 1 landslide/km between #Rishikesh and #Joshimath' 

The report, which mapped the landslides in October last year, used Google Earth to show that ""21.4% of the recorded landslides with road blockages existed before.""

Read more: …
20",,,,,['https://pbs.twimg.com/media/FmlH8_NacAAydfk?format=png&name=small'],https://twitter.com/CyberAnonymous/status/1614904601257414657
570,Siltham,@_Upmanyu_speaks,2023-01-16T15:10:32.000Z,"Siltham
@_Upmanyu_speaks
·
16 Jan","Hllo 
@AmitShah
 @pushkardhami
 @narendramodi
 he is openly instigating people to wage war against Govt. this is complete anarchy and a threat to national security. Don't forget U'khansd has border with China. He must be immediately arrested #Joshimath
56",,,,,['https://pbs.twimg.com/media/FmmlMaOaMAAyD9Z?format=jpg&name=small'],https://twitter.com/_Upmanyu_speaks/status/1615003577961058304
571,Pushpa Pandeya,@Pushpa_Pandeya5,2023-01-16T16:15:51.000Z,"Pushpa Pandeya
@Pushpa_Pandeya5
·
16 Jan","#Joshimath me reckless developmental work ke liye Bharat me kaun see party ki Sarkar jimmewar #Joshimathcrisis #Nature #Himalayas
2
142",,,,2,[],https://twitter.com/Pushpa_Pandeya5/status/1615020014242758661
572,Anoop Nautiyal,@Anoopnautiyal1,2023-01-16T16:14:16.000Z,"Anoop Nautiyal
@Anoopnautiyal1
·
16 Jan","Apart from all its difficulties, #Joshimath is facing 3 other, key challenges:

1. Rain/snow in Jan/Feb (winter)
2. Char Dham Yatra from May (pilgrim season)
3. Rain from June/July (monsoon)

While the imminent is most critical, govt needs to plan ahead keeping all above in mind!
2
11
43
1,828",,2,11,43,[],https://twitter.com/Anoopnautiyal1/status/1615019615700279296
573,TIMES NOW,@TimesNow,2023-01-16T09:12:13.000Z,"TIMES NOW
@TimesNow
·
16 Jan","#Joshimath case in #SupremeCourt: Hearing resumes.

'Isn't the matter pending in the High Court?': CJI asks the petitioner.
@prathibhatweets
 with the latest updates.
2
2
2
3,485",,2,2,2,['https://pbs.twimg.com/media/FmlTIghX0AAqc31.jpg'],https://twitter.com/TimesNow/status/1614913400856887297
574,Rizwan Alam,@rizwanalam14,2023-01-16T20:13:13.000Z,"Rizwan Alam
@rizwanalam14
·
17 Jan","Most of the people in joshimath who are affected by the landslide are Dalits, it is caused byn the widening of the roads, Dangerous Hydel Power Projects, Uncanny tunnels without proper study has caused major land fissures and slides and it is a diaster in the making. #Joshimath
1
67",,,,1,[],https://twitter.com/rizwanalam14/status/1615079749289746432
575,Amit Mehra,@Amit8Mehra,2023-01-16T10:09:56.000Z,"Amit Mehra
@Amit8Mehra
·
16 Jan","#Joshimath not national disaster: Supreme Court rejects plea.
2
80",,,,2,[],https://twitter.com/Amit8Mehra/status/1614927926633574401
576,Gulistan News,@GulistanNewsTV,2023-01-16T09:13:05.000Z,"Gulistan News
@GulistanNewsTV
·
16 Jan","#Joshimath land subsidence | SC refuses to entertain a plea seeking immediate intervention by it to direct Centre to assist in reparation work & providing urgent relief to people of Joshimath
SC permits petitioner to approach U'khand HC with plea to declare it a national disaster
1
164",,,,1,['https://pbs.twimg.com/media/FmlTYVvaMAE3TzA?format=jpg&name=small'],https://twitter.com/GulistanNewsTV/status/1614913622786084864
577,Tweeti,@tweetwalibai,2023-01-16T12:04:39.000Z,"Tweeti
@tweetwalibai
·
16 Jan","All in the name of development. Another #joshimath 
It'll all come crashing down one day.
Jehangir Ali
@Gaamuk
·
16 Jan
Srinagar-Jammu highway continues to bleed. A significant tunnel damaged in Ramban district due to shooting stones. This is the same patch of road that has been undergoing expansion over the last two years
0:34
6,518 views
1
2
323",,,1,2,['https://pbs.twimg.com/profile_images/1588839043512795137/PgXxjpSb_mini.jpg'],https://twitter.com/tweetwalibai/status/1614956795860250624
578,Darryl,@Trendsetting123,2023-01-16T05:27:14.000Z,"Darryl
@Trendsetting123
·
16 Jan","Dear PM 
@narendramodi
Kindly share your thoughts on why is 
#JoshimathIsSinking

#Joshimath what escalated the situation on the intervening night of january 2 & 3 https://downtoearth.org.in/news/urbanisation/joshimath-what-escalated-the-situation-on-the-intervening-night-of-january-2-3--87108…
@minicnair
 @RahulGandhi
 @SujataIndia1st
 @OfficeOfNG
 @VijaysMusings
 @RaniPadmaK
 @Puneetvizh
4
4
2
201",,4,4,2,['https://pbs.twimg.com/media/FmkfruEacAEcZlo?format=jpg&name=900x900'],https://twitter.com/Trendsetting123/status/1614856783104987138
579,Zed.tells,@Zed_Tells,2023-01-16T01:41:55.000Z,"Zed.tells
@Zed_Tells
·
16 Jan","Are disasters mandatory to rethink the environmental impact of an unrestrained and unplanned development?

#aQuestionEveryonMustAsk 

Similarities between #Kinnaur and
#Joshimath

#read 
zedtells.com
At the margins of Politics of Development
The development model of the Himalayas has led to the sinking of Joshimath. Kinnaur in the western Himalayas faces a similar situation.
7
7
260",👇,,7,7,['https://pbs.twimg.com/card_img/1614798487996231680/NK-2wbcD?format=jpg&name=small'],https://twitter.com/Zed_Tells/status/1614800082553147392
580,Ningombam Bupenda Meitei,@BupendaMeitei,2023-01-16T16:44:48.000Z,"Ningombam Bupenda Meitei
@BupendaMeitei
·
16 Jan","If #Joshimath does not open our eyes today, there will be large scale issues in our biodiversity. 

Development must be calculated within the maximum carrying capacity of every land for at least 50 years of timeline,including the outside inflow & organic growth.
@Jairam_Ramesh
Kavita Upadhyay
@Upadhyay_Cavita
·
16 Jan
#Joshimath
In Feb 2021 flood, 192 people died at dam sites near Joshimath; locals approached Uttarakhand HC. CJ Raghvendra Chauhan & Justice Alok Verma gave a judgment calling petitioners “puppets” & imposing Rs 50,000 fine. My old report in @thewire_in.
https://thewire.in/environment/uttarakhand-high-court-floods-chamoli-petition-environmental-concerns…
Show this thread
1
83",⚖,,,1,['https://pbs.twimg.com/profile_images/1448737601666510861/PZ2WiIgZ_mini.jpg'],https://twitter.com/BupendaMeitei/status/1615027297832300551
581,Noman Siddiqui,@nomanssiddiqui,2023-01-16T10:36:11.000Z,"Noman Siddiqui
@nomanssiddiqui
·
16 Jan","As the SC refuses to entertain a plea seeking immediate intervention in the reparation work in #Joshimath, here's an important thread. #Uttarakhand  HC had earlier said 'Petitioners Are Merely Puppets At Hands Of An Unknown Puppeteer' for a PIL against hydro projects in Chamoli
Kavita Upadhyay
@Upadhyay_Cavita
·
16 Jan
#Joshimath
In Feb 2021 flood, 192 people died at dam sites near Joshimath; locals approached Uttarakhand HC. CJ Raghvendra Chauhan & Justice Alok Verma gave a judgment calling petitioners “puppets” & imposing Rs 50,000 fine. My old report in @thewire_in.
https://thewire.in/environment/uttarakhand-high-court-floods-chamoli-petition-environmental-concerns…
Show this thread
2
3
4
423",⚖,2,3,4,['https://pbs.twimg.com/profile_images/1448737601666510861/PZ2WiIgZ_mini.jpg'],https://twitter.com/nomanssiddiqui/status/1614934532754661378
582,Vijay Kalantri,@kalantri_vijay,2023-01-16T11:16:26.000Z,"Vijay Kalantri
@kalantri_vijay
·
16 Jan","The #Joshimathcrisis have created havoc, and how development has taken place and permission has been given needs to be examined by independent experts so that such incidents don’t occur. #Joshimath 
@PTI_News
 @PIB_India
 @the_news_21
 @News18India
44",,,,,[],https://twitter.com/kalantri_vijay/status/1614944663982714881
583,JK Media,@jkmediasocial,2023-01-16T15:14:54.000Z,"JK Media
@jkmediasocial
·
16 Jan","Part of the mountain fell on the sight
#Uttarkhand #Joshimath #Joshimathcrisis #JoshimathIsSinking #trendingvideo #ViralVideos #landscape
3
581",,,,3,"['https://pbs.twimg.com/media/FmmmLk4aAAAObSf?format=png&name=360x360', 'https://pbs.twimg.com/media/FmmmLm7aEAMKwuh?format=png&name=360x360']",https://twitter.com/jkmediasocial/status/1615004674058514432
584,THE WEEK,@TheWeekLive,2023-01-16T11:18:00.000Z,"THE WEEK
@TheWeekLive
·
16 Jan","FROM THE MAGAZINE | Joshimath had become a shelter for visitors right from the times of Shankaracharya (CE 8th century) who set up a math at Badrinath. But over time, Joshimath grew. 

Read the story by Prof Charu Pant
https://theweek.in/theweek/statescan/2023/01/14/joshimath-sinking-reason-future-solution.html…

#joshimath #himalayanmountains
130",,,,,['https://pbs.twimg.com/media/Fmlv6VQaYAEcJ90?format=jpg&name=small'],https://twitter.com/TheWeekLive/status/1614945055298711559
585,IndiaToday,@IndiaToday,2023-01-16T08:48:11.000Z,"IndiaToday
@IndiaToday
·
16 Jan","#OPINION | The fading lights between #Joshimath and #Jyotirmath 

By 
@mrkkjha
indiatoday.in
The fading lights between Joshimath and Jyotirmath | OPINION
Today, all eyes are fixed on Joshimath, watching what unfolds in the heartland of the Himalayas. The prime minister interpreted its seriousness to the Chief Minister of Uttarakhand.
8
11
1,741",,,8,11,['https://pbs.twimg.com/card_img/1614907079445315584/5ogsKj_7?format=jpg&name=small'],https://twitter.com/IndiaToday/status/1614907355053068288
586,Social Spot,@Socialspot9,2023-01-16T08:42:17.000Z,"Social Spot
@Socialspot9
·
16 Jan","Mega project or mega disaster. #Joshimathcrisis #Joshimath #JoshimathIsSinking
Satish Acharya
@satishacharya
·
11 Jan
Crumbling Joshimath! #joshimath
25",,,,,"['https://pbs.twimg.com/profile_images/1558469934945996801/x8FyXzvN_mini.jpg', 'https://pbs.twimg.com/media/FmKa54laAAI5Tny?format=jpg&name=small']",https://twitter.com/Socialspot9/status/1614905871619985410
587,Nand Kumar Jha 'Kavi',@kavirajnand,2023-01-16T21:28:18.000Z,"Nand Kumar Jha 'Kavi'
@kavirajnand
·
17 Jan","The fading lights between Joshimath and Jyotirmath

OPINION 
@IndiaToday
 on #JoshimathCrisis #Jyotirmath #JoshimathSinking #Joshimath

Comments #AcrossTheLines by #KaushalKishore on 16/1/2023
@NarendraModi
 @AmitShah
 @PushkarDhami
 @MediaSurya
 @SanjeevSanyal
indiatoday.in
The fading lights between Joshimath and Jyotirmath | OPINION
Today, all eyes are fixed on Joshimath, watching what unfolds in the heartland of the Himalayas. The prime minister interpreted its seriousness to the Chief Minister of Uttarakhand.
4
8
125",,,4,8,['https://pbs.twimg.com/card_img/1614907079445315584/5ogsKj_7?format=jpg&name=small'],https://twitter.com/kavirajnand/status/1615098643459231777
588,Bar & Bench,@barandbench,2023-01-16T07:27:00.000Z,"Bar & Bench
@barandbench
·
16 Jan","#SupremeCourt hears plea seeking it’s intervention into the land subsidence in Uttarakhand’s #Joshimath town 

CJI DY Chandrachud: Has the Uttarakhand HC taken note of it? Please verify and come back to us at 2 pm. Because once we intervene, the HC cannot look into it
3
9
35
19.3K",,3,9,35,['https://pbs.twimg.com/media/Fmk7FmMacAAZ64A?format=jpg&name=small'],https://twitter.com/barandbench/status/1614886922056519680
589,deccannews,@deccannewshg,2023-01-16T11:52:12.000Z,"deccannews
@deccannewshg
·
16 Jan","Supreme Court Refuses to Hear Request Over Uttarakhand’s Sinking Town.

Click here: https://deccannews.live/general/supreme-court-refuses-to-hear-request-over-uttarakhands-sinking-town/…

#badrinath 
#hemkundsahib 
#HighCourtOrder 
#joshimath 
#StateGovernment 
#SupremeCourt 
#supremecourtlawoforder 
#UnionGovernment 
#uttarakhand 
#UttarakhandHighCourt
52",,,,,['https://pbs.twimg.com/media/Fml3yhhaUAEo94S?format=jpg&name=small'],https://twitter.com/deccannewshg/status/1614953662635479040
590,The Times Of India,@timesofindia,2023-01-16T09:24:44.000Z,"The Times Of India
@timesofindia
·
16 Jan","#Joshimath crisis: SC asks Swami Avimukteshwaranand to move #Uttarakhand HC for relief, rehabilitation of affected persons (PTI)
1
36
7,713",,,1,36,[],https://twitter.com/timesofindia/status/1614916551622426624
591,Shiv,@AbodeOfRudra,2023-01-16T11:42:43.000Z,"Shiv
@AbodeOfRudra
·
16 Jan","#joshimath #Joshimathcrisis  
People are loosing their patience.
IYCAnsari
@AbdurRa10416436
·
16 Jan
The 'Joshimath subsidence: Satellite-based preliminary result' has been deleted from the website of National Remote Sensing Centre of ISRO. This thread includes the screenshot, original pdf & web archive of the deleted page. Information is a basic right in any democracy.
Show this thread
1
42",,,,1,"['https://pbs.twimg.com/profile_images/1604759180039987200/670p-GU7_mini.jpg', 'https://pbs.twimg.com/media/FmlkahNaAAAGHyz?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FmlkbanaYAISm2J?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FmlkcCoaYAANSVA?format=jpg&name=360x360', 'https://pbs.twimg.com/media/Fmlkc_saEAc2ty6?format=jpg&name=360x360']",https://twitter.com/AbodeOfRudra/status/1614951277896806400
592,Iqubal اقبال احمد,@iqubalcnbr,2023-01-16T16:01:20.000Z,"Iqubal اقبال احمد
@iqubalcnbr
·
16 Jan","The people of #Joshimath have been affected by the policies of the central and state government. So they should be properly intervened by both the governments. #JoshimathIsSinking 

1.2 lakh rupees as compensation for the 15+ lakh worth property isn't justice.  #Joshimathcrisis
Pragya Mishra
@PragyaLive
·
12 Jan
जोशीमठ में 15-20 लाख के घर के बदले..डेढ़ लाख का मुआवजा मजाक है..सरकार को मुआवजा नियमों में बदलाव करके..समय के साथ पुनर्वास नीति दोबारा लागू करनी चाहिए.. @pushkardhami #Joshimathcrisis
0:22
24.1K views
67",🤔,,,,['https://pbs.twimg.com/profile_images/1380172619140325380/0OVy8obk_mini.jpg'],https://twitter.com/iqubalcnbr/status/1615016361876688900
593,Down To Earth,@down2earthindia,2023-01-16T10:30:30.000Z,"Down To Earth
@down2earthindia
·
16 Jan","Several remote villages around Joshimath have reported cracks in buildings and fields since December 25, 2022. #Joshimath #JoshimathIsSinking 
@rajusajwan
downtoearth.org.in
Joshimath: Subsidence in several Uttarakhand villages since December 25, 2022
Down To Earth ground report finds widening cracks in remote villages around Joshimath
2
667",,,,2,['https://pbs.twimg.com/card_img/1614907358962122752/IxyD-QdW?format=jpg&name=small'],https://twitter.com/down2earthindia/status/1614933105424334851
594,BOOM Live,@boomlive_in,2023-01-16T05:31:07.000Z,"BOOM Live
@boomlive_in
·
16 Jan","#Joshimath | Usha, who has spent over 10 days in the shelter, told BOOM, ""The government has not said anything about what happens to the government's schools...Our children should also be provided with books and pens so that they can do their homework.""
boomlive.in
'Where Will We Go Now?': Joshimath Residents Wait In Limbo Amid Disaster | BOOM
BOOM spoke to several residents on the ground who have been displaced because of the land subsidence in the area. They are worried about how they will make ends meet and where they will settle if...
2
492",,,,2,['https://pbs.twimg.com/card_img/1613900620615897095/H2UdYCiP?format=jpg&name=small'],https://twitter.com/boomlive_in/status/1614857761744879616
595,The Quint,@TheQuint,2023-01-16T14:11:52.000Z,"The Quint
@TheQuint
·
16 Jan","As homes of residents continue to get uprooted in #Uttarakhand’s #Joshimath, Prakash Bhotiyal’s family of 11 are now cramped into two rooms of their 11-room guest house. The other rooms in their house have developed wide cracks and are not fit to live in or accommodate guests.
1
1
18
3,754",,1,1,18,['https://pbs.twimg.com/media/FmmXOwAaYAMa2FK.jpg'],https://twitter.com/TheQuint/status/1614988813323108354
596,Shruti Kakkar,@Shrutikakk,2023-01-16T09:07:18.000Z,"Shruti Kakkar
@Shrutikakk
·
16 Jan","Noting that Uttarakhand HC is already seisin of situation regarding land sinking crisis in #Joshimath & has also directed for constitution of SIT to study the same, SC disposes plea filed by seer who had sought its intervention 
@NewIndianXpress
 @TheMornStandard
1
2
6
653",,1,2,6,[],https://twitter.com/Shrutikakk/status/1614912165965860864
597,Shakya18,@shakyamitra,2023-01-16T20:48:03.000Z,"Shakya18
@shakyamitra
·
17 Jan","Greater accessibility with improved public transport and affordable accommodation..not to forget India’s population being what it is…While govts should be blamed for not foreseeing an episode like #Joshimath but are our hill stations even designed to take the load they do…
67",,,,,[],https://twitter.com/shakyamitra/status/1615088513594327041
598,Read Selective,@ReadSelectives,2023-01-16T06:39:50.000Z,"Read Selective
@ReadSelectives
·
16 Jan","Joshimath Crisis: SC To Hear Today Plea Seeking Declaration Of National Disaster

#Joshimathcrisis #JoshimathIsSinking #joshimathsinking #JoshimathEmergency #joshimath #Disaster #uttarakhand #SupremeCourtofIndia #update #news #india #readselective
readselective.com
Joshimath Crisis: SC To Hear Today Plea Seeking Declaration Of National Disaster - Read Selective
The apex court, on January 10 had refused urgent hearing of the plea saying there are “democratically elected institutions” to deal with the situation and all important matters should not…
1
1
55",,,1,1,['https://pbs.twimg.com/card_img/1614874690979508224/b-13Uwgi?format=jpg&name=small'],https://twitter.com/ReadSelectives/status/1614875056190152711
599,Sambad English,@Sambad_English,2023-01-16T09:28:29.000Z,"Sambad English
@Sambad_English
·
16 Jan","#PMO team visits #Joshimath; more cracks appear 
@sambad_english
sambadenglish.com
PMO team visits Joshimath; more cracks appear
Joshimath: Prime Minister Narendra Modi and the Central government have been monitoring the situation in Joshimath. After the Ministry of Home Affairs, a team from the PM's Office visited the holy...
1
147",,,,1,['https://pbs.twimg.com/card_img/1614917461606035457/YIiu1_Lu?format=jpg&name=small'],https://twitter.com/Sambad_English/status/1614917498322948102
600,The Times Of India,@timesofindia,2023-01-16T08:26:46.000Z,"The Times Of India
@timesofindia
·
16 Jan","'More than 1 landslide/km between #Rishikesh and #Joshimath' 

The report, which mapped the landslides in October last year, used Google Earth to show that ""21.4% of the recorded landslides with road blockages existed before.""

Read more: http://toi.in/Xi_3Bb/a24gk
2
13
3,259",,,2,13,['https://pbs.twimg.com/media/FmlH8_NacAAydfk?format=png&name=small'],https://twitter.com/timesofindia/status/1614901964059611139
601,Moneycontrol,@moneycontrolcom,2023-01-16T09:09:02.000Z,"Moneycontrol
@moneycontrolcom
·
16 Jan","#NewsAlert  SC asks petitioners in #Joshimath PIL to approach Uttarakhand HC to seek reliefs in the petition. The SC took note of the fact that an application is pending in the HC on this issue.
1
3
20
3,728",🚨,1,3,20,['https://pbs.twimg.com/media/FmlSaKSaYAMxDQ6?format=jpg&name=small'],https://twitter.com/moneycontrolcom/status/1614912600197976064
602,Hindustan Times,@htTweets,2023-01-16T01:39:52.000Z,"Hindustan Times
@htTweets
·
16 Jan","Cracks developed at the multilevel car parking relief material for people affected in #Joshimath
hindustantimes.com
More evacuations as Uttarakhand cracks grow
The number of houses that have developed cracks has now risen to 826, out of which 165 are in the “unsafe zone”, a bulletin from the Disaster Management Authority said. So far, 798 people have been...
3
8
2,491",,,3,8,['https://pbs.twimg.com/card_img/1614710415409451008/Iv_4cPZB?format=jpg&name=small'],https://twitter.com/htTweets/status/1614799563872964608
603,TOI Plus,@TOIPlus,2023-01-16T10:50:00.000Z,"TOI Plus
@TOIPlus
·
16 Jan","#PODCAST | 
@gauravtalwarTOI
 explains how dire the situation is in #Joshimath, and 
@AnjalPrakash
 tells 
@bhavikajTOI
 why the model of development in our hills needs to change to prevent future Joshimath-like situations.
timesofindia.indiatimes.com
Joshimath and the sinking truth about Himalayas
The Times of India's Gaurav Talwar explains the situation in Joshimath and why residents are angry. Dr Anjal Prakash from ISB then explains why we need a rethink of development plans in the hills
2
3
376",,,2,3,['https://pbs.twimg.com/card_img/1614803570083377153/gaBtL5L4?format=jpg&name=small'],https://twitter.com/TOIPlus/status/1614938009433931779
